ID,Name,place_id,place_name,review_id,review_link,name,reviewer_id,reviewer_profile,rating,review_text,original_language,review_translated_text,translated_language,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,response_from_owner_translated_text,avatar_link,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,experience_details,review_photos,review_origin
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChZDSUhNMG9nS0VJQ0FnSURfbTVYY1V3EAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfbTVYY1V3EAE!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_m5XcUw%7C%7C?hl=en-GB,PommeFrites Akari,111853474506128732476,https://www.google.com/maps/contrib/111853474506128732476/reviews?hl=en-GB,5,Good mala,mr,Good morning.,English,a year ago,2025-01-27T09:15:58,"Hi Akari, thanks for enjoying our mala! See you again soon ",a year ago,2025-09-04T10:50:36,,https://lh3.googleusercontent.com/a-/ALV-UjWjydnPvWZSAyrOO-n_G4q-3uswgOoOfdwywnewvCtX2G58247H=s1920,2,0,,"[{""name"":""Price per person"",""value"":""$10-20""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5},{""name"":""Recommended dishes"",""value"":""Scrambled Eggs, Deep Fried""}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChdDSUhNMG9nS0VJQ0FnSURfbTVYY3FRRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfbTVYY3FRRRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_m5XcqQE%7C%7C?hl=en-GB,Jerry Wong,107388069918542950463,https://www.google.com/maps/contrib/107388069918542950463/reviews?hl=en-GB,5,Always come with friends for the mala<br>Great place to catch up,en,,,a year ago,2025-01-27T09:15:55,"Hi Jerry, thanks for your support! See you again soon ",a year ago,2025-09-04T10:50:36,,https://lh3.googleusercontent.com/a/ACg8ocLvfsp6SEVEtIYVYC5Y-e_f1qhdL6pJczrechvAEAxD8OIcDw=s1920,3,0,,"[{""name"":""Order type"",""value"":""Dine in""},{""name"":""Price per person"",""value"":""$10-20""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5},{""name"":""Recommended dishes"",""value"":""Fish, Scrambled Eggs""}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChdDSUhNMG9nS0VJQ0FnSURfbTVXUWl3RRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfbTVXUWl3RRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_m5WQiwE%7C%7C?hl=en-GB,Garrick Chee,101696529488241250748,https://www.google.com/maps/contrib/101696529488241250748/reviews?hl=en-GB,5,"Amazing food, great ambience and dishes are delish",en,,,a year ago,2025-01-27T09:15:47,"Hi Garrick, so glad to hear that you had an amazing dining experience! See you again soon ",a year ago,2025-09-04T10:50:36,,https://lh3.googleusercontent.com/a-/ALV-UjVn-I9vn3-uZDJyUK4hsXha4dpw27dqYF11t-ihrQsTu3114Qj-4w=s1920,16,4,1.0,"[{""name"":""Order type"",""value"":""Dine in""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]","[{""id"":""CIHM0ogKEICAgID_m5WQKw"",""url"":""https://lh3.googleusercontent.com/grass-cs/ACvplmO6ZGvBBAKCJPDbMisuOvMkU5Wmo-krxwreTU046vUpweamE_MBwjanVmVGAPbZLkZjMO3NLbkEQc-8CnTGPDx1n9A5Lw54HU3STFcQOPVeMgV7afkBvphjJ_Z-5YnAkt-jL3ji=k-no"",""caption"":null,""width"":1920,""height"":1440}]",google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChdDSUhNMG9nS0VJQ0FnSURfcV9LdnlnRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfcV9LdnlnRRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_q_KvygE%7C%7C?hl=en-GB,Darren Chow,101919059501717398003,https://www.google.com/maps/contrib/101919059501717398003/reviews?hl=en-GB,5,Love the food and service,en,,,a year ago,2025-01-27T05:47:13,"Hi Darren, so glad to hear that you love our food and service! See you again soon ",a year ago,2025-09-04T10:50:36,,https://lh3.googleusercontent.com/a/ACg8ocJUk_jG61KOoPOwIYRBN1bNEcEJh-6Sn6woYA0AzsV2V5bYhw=s1920,9,5,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChdDSUhNMG9nS0VJQ0FnSURfcV9MUTFRRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfcV9MUTFRRRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_q_LQ1QE%7C%7C?hl=en-GB,Junnoske Kita,114087331669225626290,https://www.google.com/maps/contrib/114087331669225626290/reviews?hl=en-GB,5,"Good service and lots of seats, great for groups!",en,,,a year ago,2025-01-27T05:46:40,"Hi Kita, so glad to hear that our service meets your expectations! See you again soon ",a year ago,2025-09-04T10:50:36,,https://lh3.googleusercontent.com/a-/ALV-UjW3elAkzuGsydWkeHLiVftLqpk9wOyZPc_qF8JGA5SSVeKT3Zrc=s1920,8,20,,"[{""name"":""Order type"",""value"":""Dine in""},{""name"":""Meal type"",""value"":""Lunch""},{""name"":""Price per person"",""value"":""$10-20""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5},{""name"":""Recommended dishes"",""value"":""Scrambled Eggs, mala collagen soup Ma La Xiao Yuan Tang, Deep Fried""}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChZDSUhNMG9nS0VJQ0FnSURfcTdMTERREAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfcTdMTERREAE!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_q7LLDQ%7C%7C?hl=en-GB,Lezanne,115574897166914601288,https://www.google.com/maps/contrib/115574897166914601288/reviews?hl=en-GB,5,"hho always hits different<br>ingredients, texture of noodles and atmosphere are AMAZING",en,,,a year ago,2025-01-27T05:46:26,"Hi Lezanne, thanks for enjoying our food! See you again soon ",a year ago,2025-09-04T10:50:37,,https://lh3.googleusercontent.com/a/ACg8ocKdju8Lj-SAdlrBzYO_3bcbqeJV7oMfH8sbeVXS4KpsNnL_zXo=s1920,7,0,,"[{""name"":""Order type"",""value"":""Dine in""},{""name"":""Meal type"",""value"":""Lunch""},{""name"":""Price per person"",""value"":""$30-40""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5},{""name"":""Recommended dishes"",""value"":""Scrambled Eggs, Mala Stir Fry""}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChdDSUhNMG9nS0VJQ0FnSURfcllQOHFBRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfcllQOHFBRRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_rYP8qAE%7C%7C?hl=en-GB,Dominic Yeo,108965323162570100392,https://www.google.com/maps/contrib/108965323162570100392/reviews?hl=en-GB,5,best food,en,,,a year ago,2025-01-26T06:53:32,"Hi Dominic, so glad to hear that you enjoyed our food! See you again soon ",a year ago,2025-09-04T10:50:37,,https://lh3.googleusercontent.com/a-/ALV-UjVygVjPM28eWoatBJOzh2aaFSBDVJJUHKow8zusRgtfWztGvPUX=s1920,5,0,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChdDSUhNMG9nS0VJQ0FnSURfcmZIcjNBRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfcmZIcjNBRRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_rfHr3AE%7C%7C?hl=en-GB,JOWEN NG SWEE SIONG _,118432743907667696574,https://www.google.com/maps/contrib/118432743907667696574/reviews?hl=en-GB,5,hot hideout never disappoint,en,,,a year ago,2025-01-26T06:35:43,"Hi Jowen, so glad to hear that you enjoyed our food! See you again soon ",a year ago,2025-09-04T10:50:37,,https://lh3.googleusercontent.com/a/ACg8ocIRhE0tNoyJXD7PoJFLbFcL0IWBiLtyvD7NJ86Pav4Hf8VUDA=s1920,1,0,,"[{""name"":""Order type"",""value"":""Dine in""},{""name"":""Meal type"",""value"":""Lunch""},{""name"":""Price per person"",""value"":""$20-30""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5},{""name"":""Recommended dishes"",""value"":""Scrambled Eggs, Deep Fried, Fried Potatoes""},{""name"":""Parking space"",""value"":""Plenty of parking""},{""name"":""Parking options"",""value"":""Free of charge parking lot, Paid parking lot, Paid street parking""},{""name"":""Parking"",""value"":null}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChZDSUhNMG9nS0VJQ0FnSURfcmZIb1FREAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfcmZIb1FREAE!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_rfHoQQ%7C%7C?hl=en-GB,X Kaisoku,109809380570179254890,https://www.google.com/maps/contrib/109809380570179254890/reviews?hl=en-GB,5,Best Mala Best Service,en,,,a year ago,2025-01-26T06:35:10,"Hi Kaisoku, so glad to hear that our mala and service meet your expectations! See you again soon 
",a year ago,2025-09-04T10:50:37,,https://lh3.googleusercontent.com/a/ACg8ocKCO4EdwDsa_5PcbpDEJUvfGtHCBOEw1izMvTiNZFj_J04XEg=s1920,17,2,1.0,"[{""name"":""Order type"",""value"":""Dine in""},{""name"":""Meal type"",""value"":""Lunch""},{""name"":""Price per person"",""value"":""$10-20""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5},{""name"":""Recommended dishes"",""value"":""Scrambled Eggs""},{""name"":""Parking space"",""value"":""Plenty of parking""},{""name"":""Parking options"",""value"":""Free of charge parking lot""},{""name"":""Parking"",""value"":null}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChdDSUhNMG9nS0VJQ0FnSURfcmJIeDZ3RRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfcmJIeDZ3RRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_rbHx6wE%7C%7C?hl=en-GB,Jaydon Lee,108057679346083619543,https://www.google.com/maps/contrib/108057679346083619543/reviews?hl=en-GB,5,"Love the mala here, only eat mala at Hot Hideout, Staff is nice as well! 10/10 recommend!",en,,,a year ago,2025-01-26T06:34:44,"Hi Jaydon, thanks for your support! See you again soon ",a year ago,2025-09-04T10:50:37,,https://lh3.googleusercontent.com/a/ACg8ocLfwBKbKi3SCPxIo0UhRTKoV-zE12RgVJbsTeEUq9v_zsO74w=s1920,9,1,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChZDSUhNMG9nS0VJQ0FnSURfcmJHMll3EAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfcmJHMll3EAE!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_rbG2Yw%7C%7C?hl=en-GB,jered wong,103830856050635132646,https://www.google.com/maps/contrib/103830856050635132646/reviews?hl=en-GB,5,"mala was yummy, will come back again",en,,,a year ago,2025-01-26T06:34:38,"Hi Jered, so glad to hear that you enjoyed our mala! See you again soon ",a year ago,2025-09-04T10:50:37,,https://lh3.googleusercontent.com/a-/ALV-UjXGSaEnTHHvFKryEVGmS8FKCN0FJIOGL_p8NFpUznZECkX04tH7jw=s1920,11,0,,"[{""name"":""Order type"",""value"":""Dine in""},{""name"":""Meal type"",""value"":""Lunch""},{""name"":""Price per person"",""value"":""$10-20""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5},{""name"":""Recommended dishes"",""value"":""Scrambled Eggs, Deep Fried""}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChdDSUhNMG9nS0VJQ0FnSURfclpIRmhnRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfclpIRmhnRRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_rZHFhgE%7C%7C?hl=en-GB,Htoo Myat Naing,105868302026937370427,https://www.google.com/maps/contrib/105868302026937370427/reviews?hl=en-GB,5,Very solid,en,,,a year ago,2025-01-26T06:34:35,"Hi Myat Naing, hope you enjoyed our food! See you again soon ",a year ago,2025-09-04T10:50:37,,https://lh3.googleusercontent.com/a/ACg8ocLtSaKJJRZ5Mir3RGCTUda23i-MmDHC2P8-51PVsOn5IHYaSQ=s1920,1,0,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChdDSUhNMG9nS0VJQ0FnSURfcmRHNXhnRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfcmRHNXhnRRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_rdG5xgE%7C%7C?hl=en-GB,Choo Jia Hong,104863404914984381438,https://www.google.com/maps/contrib/104863404914984381438/reviews?hl=en-GB,5,good and nice mala,en,,,a year ago,2025-01-26T06:34:05,"Hi Jia Hong, thanks for enjoying our mala! See you again soon ",a year ago,2025-09-04T10:50:37,,https://lh3.googleusercontent.com/a/ACg8ocKpMkGrp_iWeiJrTX3KILbad7LX-Ydcov4g-odNvwg8Pd_4AQ=s1920,4,0,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChZDSUhNMG9nS0VJQ0FnSURfcmVIMEtnEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfcmVIMEtnEAE!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_reH0Kg%7C%7C?hl=en-GB,ZHANG JUNWEI _,109056943295018298243,https://www.google.com/maps/contrib/109056943295018298243/reviews?hl=en-GB,5,Great place to hang out with friends! Would definitely recommend.,en,,,a year ago,2025-01-26T06:32:12,"Hi Jun Wei, thanks for your support! See you again soon ",a year ago,2025-09-04T10:50:37,,https://lh3.googleusercontent.com/a/ACg8ocI4RbsslmVgWt2t4TldT4tZvQ-WR6UUNvQW_VWq6bn3CVJd1w=s1920,1,0,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChdDSUhNMG9nS0VJQ0FnSURfcllIRWx3RRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfcllIRWx3RRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_rYHElwE%7C%7C?hl=en-GB,Garrison Koh,114731183274257875397,https://www.google.com/maps/contrib/114731183274257875397/reviews?hl=en-GB,5,"Amazing food, perfect for a rainy day",en,,,a year ago,2025-01-26T06:30:12,"Hi Garrison, thanks for enjoying our food! See you again soon <br>",a year ago,2025-09-04T10:50:37,,https://lh3.googleusercontent.com/a-/ALV-UjUbuzMpEJkCU1GIZRc75OFSJyW0uUKgLJADUcwf2WEZf1JjCt0G=s1920,4,6,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChZDSUhNMG9nS0VJQ0FnSURfcmI3YVFnEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfcmI3YVFnEAE!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_rb7aQg%7C%7C?hl=en-GB,koei loo,106622529783702512600,https://www.google.com/maps/contrib/106622529783702512600/reviews?hl=en-GB,5,Excellent Food. Perfect atmosphere,en,,,a year ago,2025-01-26T06:29:59,"Hi Koei, thanks for enjoying our food! See you again soon <br>",a year ago,2025-09-04T10:50:37,,https://lh3.googleusercontent.com/a/ACg8ocKU1dCC4JKGYI8mXySk3GFYbraExjDPDfX-P_5b_YrlAXpS6g=s1920,4,0,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChZDSUhNMG9nS0VJQ0FnSURfcmY2dEdnEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfcmY2dEdnEAE!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_rf6tGg%7C%7C?hl=en-GB,Teo Fu Qiang,115291422501463843601,https://www.google.com/maps/contrib/115291422501463843601/reviews?hl=en-GB,5,It was definitely hot,en,,,a year ago,2025-01-26T06:29:52,"Hi Fu Qiang, hope you enjoyed our food! See you again soon ",a year ago,2025-09-04T10:50:37,,https://lh3.googleusercontent.com/a/ACg8ocJAUgVQftftoz8QqEg5ok3DHCx_7v6aTZAxHPt8xCjOs2wqQg=s1920,2,0,,[],[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChZDSUhNMG9nS0VJQ0FnSURfcmY3c1NnEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfcmY3c1NnEAE!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_rf7sSg%7C%7C?hl=en-GB,Goh Aik Lang,114938279660675936708,https://www.google.com/maps/contrib/114938279660675936708/reviews?hl=en-GB,5,"Great atmosphere, great food",en,,,a year ago,2025-01-26T06:29:32,"Hi Aik Lang, thanks for enjoying our food! See you again soon ",a year ago,2025-09-04T10:50:37,,https://lh3.googleusercontent.com/a-/ALV-UjUiq9JYQxByUz3LiHZESPzXNnBjhW7fxrO08b3GU4hSWbg5sOlv=s1920,14,7,1.0,"[{""name"":""Order type"",""value"":""Dine in""},{""name"":""Price per person"",""value"":""$10-20""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5},{""name"":""Recommended dishes"",""value"":""Fish, Scrambled Eggs""}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChdDSUhNMG9nS0VJQ0FnSURfcllLLTV3RRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfcllLLTV3RRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_rYK-5wE%7C%7C?hl=en-GB,Ong Min,117960852395144030637,https://www.google.com/maps/contrib/117960852395144030637/reviews?hl=en-GB,5,Nice food i like to eat here ,en,,,a year ago,2025-01-26T06:07:41,"Hi Min, thanks for enjoying our food! See you again soon ",a year ago,2025-09-04T10:50:37,,https://lh3.googleusercontent.com/a-/ALV-UjWsst821FrWwdLbxqFyNJLGseNi-_1qgJ8RQ7ziwfr694fgoucR=s1920,8,1,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChZDSUhNMG9nS0VJQ0FnSURfemYtN05BEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfemYtN05BEAE!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_zf-7NA%7C%7C?hl=en-GB,Woeiling Tan,116972876504268890933,https://www.google.com/maps/contrib/116972876504268890933/reviews?hl=en-GB,5,Good soup base! Nice place,en,,,a year ago,2025-01-26T05:45:06,"Hi Woeiling, thanks for enjoying our soup base! See you again soon ",a year ago,2025-09-04T10:50:37,,https://lh3.googleusercontent.com/a/ACg8ocJnqZMZ5Xpeu06hGDSzDzZVLuo54leMrape1FF8ouc1vvoVjg=s1920,3,1,,"[{""name"":""Order type"",""value"":""Dine in""},{""name"":""Meal type"",""value"":""Lunch""},{""name"":""Price per person"",""value"":""$10-20""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5},{""name"":""Recommended dishes"",""value"":""Fish, Scrambled Eggs, mala collagen soup Ma La Xiao Yuan Tang""}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChdDSUhNMG9nS0VJQ0FnSURfelpQczF3RRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfelpQczF3RRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_zZPs1wE%7C%7C?hl=en-GB,Sanjai Kandaswamy,107879968615558096152,https://www.google.com/maps/contrib/107879968615558096152/reviews?hl=en-GB,5,"The food, Service and Atmosphere here is good.",en,,,a year ago,2025-01-26T05:25:40,"Hi Sanjai, so glad to hear that our food and service meet your expectations! See you again soon ",a year ago,2025-09-04T10:50:37,,https://lh3.googleusercontent.com/a-/ALV-UjUud5-jY9VRpp06YQ9PBE7L5RiMKSw37RB6DmtSkY5Y2ydedcmM=s1920,3,0,,"[{""name"":""Order type"",""value"":""Dine in""},{""name"":""Meal type"",""value"":""Lunch""},{""name"":""Price per person"",""value"":""$10-20""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5},{""name"":""Recommended dishes"",""value"":""Deep Fried, Fried Potatoes""},{""name"":""Vegetarian options"",""value"":null}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChZDSUhNMG9nS0VJQ0FnSURfemVQOFJnEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfemVQOFJnEAE!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_zeP8Rg%7C%7C?hl=en-GB,Melvin Mathialagan,111332217819539553150,https://www.google.com/maps/contrib/111332217819539553150/reviews?hl=en-GB,5,The food was good,en,,,a year ago,2025-01-26T05:24:50,"Hi Melvin, thanks for enjoying our food! See you again soon ",a year ago,2025-09-04T10:50:37,,https://lh3.googleusercontent.com/a/ACg8ocJR1xSQNZW-hJKkQenT8CBY94Hs-JKiTP68RJKQmvbrsWTwTA=s1920,1,0,,"[{""name"":""Food"",""value"":4},{""name"":""Service"",""value"":4},{""name"":""Atmosphere"",""value"":4}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),ChdDSUhNMG9nS0VJQ0FnSURfelltNXNBRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfelltNXNBRRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CIHM0ogKEICAgID_zYm5sAE%7C%7C?hl=en-GB,Nicholas Chia,113485484668452998359,https://www.google.com/maps/contrib/113485484668452998359/reviews?hl=en-GB,5,good food nice atmosphere,en,,,a year ago,2025-01-26T05:06:07,"Hi Nicholas, thanks for enjoying our food! See you again soon ",a year ago,2025-09-04T10:50:37,,https://lh3.googleusercontent.com/a/ACg8ocIrwygzvwBFdto4Lrvy-MevmHwHl6URiMeEFeXhk2xevkiEkA=s1920,7,2,,"[{""name"":""Order type"",""value"":""Dine in""},{""name"":""Meal type"",""value"":""Lunch""},{""name"":""Price per person"",""value"":""$10-20""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5},{""name"":""Recommended dishes"",""value"":""Fish, Scrambled Eggs, mala collagen soup Ma La Xiao Yuan Tang, Deep Fried, Fried Potatoes""}]",[],google
